category,subject,wb_rate,seller_to_wb_rate,seller_direct_rate
Посуда и инвентарь,Бутылки,29.0,32.5,3.0
Посуда и инвентарь,Бутылкорезы,29.5,33.0,3.0
Посуда и инвентарь,Ведерки для льда,29.5,33.0,3.0
Посуда и инвентарь,Ведра сервировочные,29.5,33.0,3.0
Посуда и инвентарь,Венчики,29.5,33.0,3.0
Посуда и инвентарь,Ветчинницы,29.5,33.0,3.0
Посуда и инвентарь,Вилки десертные,29.5,33.0,3.0
Посуда и инвентарь,Вилки поварские,29.5,33.0,3.0
Посуда и инвентарь,Вилки столовые,29.5,33.0,3.0
Посуда и инвентарь,Виномеры,24.5,28.0,3.0
Посуда и инвентарь,Вкладыши для посуды,29.5,33.0,3.0
Посуда и инвентарь,Воки,29.5,33.0,3.0
Посуда и инвентарь,Воронки,24.5,28.0,3.0
Посуда и инвентарь,Воронки для выпечки,29.5,33.0,3.0
Посуда и инвентарь,Воронки для кофе,29.5,33.0,3.0
Посуда и инвентарь,Гастроемкости,29.5,33.0,3.0
Посуда и инвентарь,Графины,29.5,33.0,3.0
Посуда и инвентарь,Грелки для посуды,29.5,33.0,3.0
Посуда и инвентарь,Гусятницы,29.5,33.0,3.0
Посуда и инвентарь,Декантеры,29.5,33.0,3.0
Посуда и инвентарь,Держатели для бутылок,29.5,33.0,3.0
Посуда и инвентарь,Держатели кухонные,29.5,33.0,3.0
Посуда и инвентарь,Диспенсеры кухонные,29.5,33.0,3.0
Посуда и инвентарь,Дозаторы для напитков,29.5,33.0,3.0
Посуда и инвентарь,Доски сервировочные,29.5,33.0,3.0
Посуда и инвентарь,Другие кухонные приспособления,29.5,33.0,3.0
Посуда и инвентарь,Дуршлаги,29.5,33.0,3.0
Посуда и инвентарь,Дыроколы для крышек,24.5,28.0,3.0
Посуда и инвентарь,Емкости для выпечки,29.5,33.0,3.0
Посуда и инвентарь,Емкости для масла и уксуса,29.5,33.0,3.0
Посуда и инвентарь,Емкости из полимеров,29.5,33.0,3.0
Посуда и инвентарь,Емкости неполимерные,29.5,33.0,3.0
Посуда и инвентарь,Жаровни,29.5,33.0,3.0
Посуда и инвентарь,Завязки для кулинарии,29.5,33.0,3.0
Посуда и инвентарь,Зажимы для пакетов,24.5,28.0,3.0
Посуда и инвентарь,Захваты для банок,24.5,28.0,3.0
Посуда и инвентарь,Защитные экраны,29.5,33.0,3.0
Посуда и инвентарь,Зубочистки,24.5,28.0,3.0
Посуда и инвентарь,Иглы кулинарные,29.5,33.0,3.0
Посуда и инвентарь,Измельчители механические,29.5,33.0,3.0
Посуда и инвентарь,Икорницы,29.5,33.0,3.0
Посуда и инвентарь,Казаны,29.5,33.0,3.0
Посуда и инвентарь,Картриджи для генераторов водородной воды,29.5,33.0,3.0
Посуда и инвентарь,Касалетки,29.0,32.5,3.0
Посуда и инвентарь,Кастрюли,29.5,33.0,3.0
Посуда и инвентарь,Киперы для бутылок,29.5,33.0,3.0
Посуда и инвентарь,Кисточки кулинарные,24.5,28.0,3.0
Посуда и инвентарь,Ключи для вин,24.5,28.0,3.0
Посуда и инвентарь,Коврики барные,24.5,28.0,3.0
Посуда и инвентарь,Коврики в кухонные ящики,29.5,33.0,3.0
Посуда и инвентарь,Коврики для выпечки,29.5,33.0,3.0
Посуда и инвентарь,Коврики для раскатки теста,29.5,33.0,3.0
Посуда и инвентарь,Коврики для сушки посуды,29.5,33.0,3.0
Посуда и инвентарь,Коврики под разделочные доски,29.5,33.0,3.0
Посуда и инвентарь,Ковши,29.5,33.0,3.0
Посуда и инвентарь,Кокотницы,29.5,33.0,3.0
Посуда и инвентарь,Комплектующие для дистиллятора,29.5,33.0,3.0
Посуда и инвентарь,Консервные ножи,29.5,33.0,3.0
Посуда и инвентарь,Контейнеры из полимеров,29.5,33.0,3.0
Посуда и инвентарь,Контейнеры неполимерные,29.5,33.0,3.0
Посуда и инвентарь,Конфетницы,29.5,33.0,3.0
Посуда и инвентарь,Корзинки для фритюра,29.5,33.0,3.0
Посуда и инвентарь,Корзины сервировочные,25.5,29.0,3.0
Посуда и инвентарь,Коробки для десертов,29.5,33.0,3.0
Посуда и инвентарь,Котелки,29.5,33.0,3.0
Посуда и инвентарь,Кофеварки гейзерные,29.5,33.0,3.0
Посуда и инвентарь,Кофейники,29.5,33.0,3.0
Посуда и инвентарь,Кофейные наборы,29.5,33.0,3.0
Посуда и инвентарь,Кофемолки механические,29.5,33.0,3.0
Посуда и инвентарь,Краны для емкостей,29.5,33.0,3.0
Посуда и инвентарь,Креманки,29.5,33.0,3.0
Посуда и инвентарь,Кремеры,29.5,33.0,3.0
Посуда и инвентарь,Кружки,29.5,33.0,3.0
Посуда и инвентарь,Крышки,29.5,33.0,3.0
Посуда и инвентарь,Крышки для банок,29.5,33.0,3.0
Посуда и инвентарь,Крышки для гастроемкостей,29.5,33.0,3.0
Посуда и инвентарь,Крышки для емкостей,29.5,33.0,3.0
Посуда и инвентарь,Крюки для мяса,29.5,33.0,3.0
Посуда и инвентарь,Кубики для охлаждения,21.5,25.0,3.0
Посуда и инвентарь,Кувшины,26.5,30.0,3.0
Посуда и инвентарь,Курницы,29.5,33.0,3.0
Посуда и инвентарь,Ланч-боксы,29.5,33.0,3.0
Посуда и инвентарь,Лимонницы,29.5,33.0,3.0
Посуда и инвентарь,Ложки десертные,29.5,33.0,3.0
Посуда и инвентарь,Ложки для мороженого,24.5,28.0,3.0
Посуда и инвентарь,Ложки кофейные,29.5,33.0,3.0
Посуда и инвентарь,Ложки поварские,29.5,33.0,3.0
Посуда и инвентарь,Ложки столовые,29.5,33.0,3.0
Посуда и инвентарь,Ложки чайные,29.5,33.0,3.0
Посуда и инвентарь,Лопатки кухонные,29.5,33.0,3.0
Посуда и инвентарь,Лотки для приборов,29.5,33.0,3.0
Посуда и инвентарь,Лотки хлебные,29.5,33.0,3.0
Посуда и инвентарь,Мантоварки,29.5,33.0,3.0
Посуда и инвентарь,Маркеры для бокалов,29.5,33.0,3.0
Посуда и инвентарь,Мармиты,28.0,31.5,3.0
Посуда и инвентарь,Масленки,29.5,33.0,3.0
Посуда и инвентарь,Машинки для лапши,29.5,33.0,3.0
Посуда и инвентарь,Машинки закаточные,29.5,33.0,3.0
Посуда и инвентарь,Мельницы,29.5,33.0,3.0
Посуда и инвентарь,Менажницы,29.5,33.0,3.0
Посуда и инвентарь,Мерные ложки,29.5,33.0,3.0
Посуда и инвентарь,Мерные стаканы,24.5,28.0,3.0
Посуда и инвентарь,Мешки для замешивания теста,29.5,33.0,3.0
Посуда и инвентарь,Мешки для приготовления,29.5,33.0,3.0
